Group	Codon_freq	Foreground_Species	Background_Species	ω_value_M0	lnL_M0	np_M0	ω_value_branch_neutral_foreground	ω_value_branch_neutral_background	lnL_bneutral	np_bneutral	ω_value_branchfree_foreground	ω_value_branchfree_background	lnL_bfree	np_bfree	pvalm0_bfree	pavalbne_bfree
Birds3	F3x4	Balearica_regulorum	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.36843	-4604.71184	37	0.30557	0.36862	-4601.658329	38	0.69744259653727	0.013464581273507
Birds3	F1x4	Calidris_pugnax	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.35214	-4608.606047	37	0.46521	0.35187	-4605.962697	38	0.403698491501147	0.021488903080936
Birds3	F3x4	Calidris_pugnax	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.3592	-4603.618573	37	0.48785	0.35917	-4601.321524	38	0.36379328271526	0.032082220102256
Birds3	F1x4	Charadrius_vociferus	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.35469	-4608.634446	37	0.43417	0.3547	-4606.166691	38	0.590673307215528	0.026310297513968
Birds3	F3x4	Charadrius_vociferus	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.36193	-4603.689066	37	0.45719	0.3621	-4601.544781	38	0.538545593034862	0.038369424275624
Birds3	F1x4	Egretta_garzetta	Nipponia_nippon,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.36734	-4613.188478	37	0.22576	0.367	-4605.541305	38	0.214607981460519	9.19914408987987E-05
Birds3	F3x4	Egretta_garzetta	Nipponia_nippon,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.37543	-4608.513492	37	0.22764	0.37553	-4600.913324	38	0.200166934103703	9.66862157881984E-05
Birds3	F1x4	Eurypyga_helias	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.36611	-4612.180912	37	0.20309	0.36657	-4605.425087	38	0.183072739710597	0.000237086987821
Birds3	F3x4	Eurypyga_helias	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.37456	-4607.565118	37	0.20385	0.37505	-4600.786301	38	0.168616352560957	0.000231348540564
Birds3	F1x4	Fulmarus_glacialis	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.36188	-4610.971198	37	0.29862	0.36168	-4606.195962	38	0.630966791613954	0.001998980086098
Birds3	F3x4	Fulmarus_glacialis	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.37035	-4606.527282	37	0.29308	0.37055	-4601.559368	38	0.554641187361282	0.001620925063986
Birds3	F1x4	Gavia_stellata	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.36206	-4610.735822	37	0.29321	0.36167	-4606.184504	38	0.614504086333794	0.002552413851125
Birds3	F3x4	Gavia_stellata	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733938	37	1	0.37008	-4606.152015	37	0.29468	0.37009	-4601.58185	38	0.581276210583001	0.002500360011763
Birds3	F1x4	Grus_americana	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.36104	-4608.356267	37	0.14617	0.36215	-4605.736962	38	0.283810552154881	0.022090917579771
Birds3	F3x4	Grus_americana	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.36862	-4603.515096	37	0.15993	0.36978	-4601.274499	38	0.337788673085648	0.034269771496033
Birds3	F1x4	Mesitornis_unicolor	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.35968	-4612.063464	37	0.35673	0.35863	-4606.311193	38	0.986413172197095	0.000694263346296
Birds3	F3x4	Mesitornis_unicolor	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.36668	-4606.933111	37	0.37337	0.36593	-4601.731834	38	0.948722005034543	0.001258411414715
Birds3	F1x4	Nipponia_nippon	Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.35309	-4608.329602	37	0.46751	0.35265	-4605.993139	38	0.425018151279655	0.03064168033029
Birds3	F3x4	Nipponia_nippon	Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.36012	-4603.336866	37	0.49372	0.35985	-4601.337712	38	0.373381434648171	0.045545964414596
Birds3	F1x4	Opisthocomus_hoazin	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis	0.35848	-4606.311338	37	1	0.36645	-4613.088187	37	0.24003	0.36631	-4605.697222	38	0.267751147685663	0.000120686446414
Birds3	F3x4	Opisthocomus_hoazin	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis	0.36649	-4601.733902	37	1	0.37399	-4608.137438	37	0.24942	0.3741	-4601.173899	38	0.289917161991388	0.000190040907553
Birds3	F1x4	Pelecanus_crispus	Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.34562	-4606.044961	37	0.60392	0.34513	-4604.859917	38	0.088423527909188	0.123680079337033
Birds3	F3x4	Pelecanus_crispus	Nipponia_nippon,Egretta_garzetta,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.35283	-4601.181552	37	0.62949	0.35249	-4600.19459	38	0.079327612942948	0.160031966791588
Birds3	F1x4	Phaethon_lepturus	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.35687	-4608.874666	37	0.40137	0.35657	-4606.267196	38	0.766370135084314	0.022393619679588
Birds3	F3x4	Phaethon_lepturus	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.36451	-4604.147583	37	0.41144	0.36448	-4601.687813	38	0.761426327208803	0.026554586490442
Birds3	F1x4	Pterocles_gutturalis	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.3644	-4612.755132	37	0.28225	0.36386	-4606.054961	38	0.473949094713027	0.000251578423752
Birds3	F3x4	Pterocles_gutturalis	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.37289	-4608.231666	37	0.28167	0.3726	-4601.419598	38	0.427866368767581	0.000223296221043
Birds3	F1x4	Pygoscelis_adeliae	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.34823	-4604.054876	37	1.22269	0.34816	-4604.002354	38	0.031638697592723	0.745858601220313
Birds3	F3x4	Pygoscelis_adeliae	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.35583	-4599.386867	37	1.31198	0.35573	-4599.292581	38	0.027128065547675	0.664107796362985
Birds3	F1x4	Rhynochetos_jubatus	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.36673	-4612.365161	37	0.19548	0.36711	-4605.304607	38	0.15590918650332	0.000171409501097
Birds3	F3x4	Rhynochetos_jubatus	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.37462	-4607.635568	37	0.19824	0.37551	-4600.701775	38	0.150788702149006	0.000196152497144
Birds3	F1x4	Rissa_tridactyla	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.35669	-4608.322013	37	0.37957	0.35775	-4606.303642	38	0.901264206356036	0.044519690855675
Birds3	F3x4	Rissa_tridactyla	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Spheniscus_demersus,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.36489	-4603.847498	37	0.37767	0.36609	-4601.731715	38	0.947269372140715	0.039678814669975
Birds3	F1x4	Spheniscus_demersus	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.35848	-4606.311338	37	1	0.35298	-4605.776424	37	0.71172	0.35312	-4605.627657	38	0.242265646163457	0.585432527249791
Birds3	F3x4	Spheniscus_demersus	Nipponia_nippon,Egretta_garzetta,Pelecanus_crispus,Pygoscelis_adeliae,Aptenodytes_forsteri,Fulmarus_glacialis,Gavia_stellata,Eurypyga_helias,Rhynochetos_jubatus,Phaethon_lepturus,Balearica_regulorum,Grus_americana,Rissa_tridactyla,Calidris_pugnax,Charadrius_vociferus,Mesitornis_unicolor,Pterocles_gutturalis,Opisthocomus_hoazin	0.36649	-4601.733902	37	1	0.36052	-4601.023239	37	0.77659	0.36065	-4600.944525	38	0.208940261050468	0.691535618852515
Carnivora	F1x4	Acinonyx_jubatus	Suricata_suricatta,Hyaena_hyaena,Puma_concolor,Puma_yagouaroundi,Lynx_rufus,Lynx_canadensis,Prionailurus_bengalensis,Prionailurus_viverrinus,Felis_catus,Leopardus_geoffroyi,Neofelis_nebulosa,Panthera_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus,Lutra_lutra,Enhydra_lutris,Lontra_canadensis,Mustela_putorius,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Leptonychotes_weddellii,Mirounga_leonina,Mirounga_angustirostris,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.27833	-4817.604517	83	1	0.27915	-4818.335497	83	0.0001	0.27913	-4817.065978	84	0.29935214814402	0.11106243517554
Carnivora	F3x4	Acinonyx_jubatus	Suricata_suricatta,Hyaena_hyaena,Puma_concolor,Puma_yagouaroundi,Lynx_rufus,Lynx_canadensis,Prionailurus_bengalensis,Prionailurus_viverrinus,Felis_catus,Leopardus_geoffroyi,Neofelis_nebulosa,Panthera_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus,Lutra_lutra,Enhydra_lutris,Lontra_canadensis,Mustela_putorius,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Leptonychotes_weddellii,Mirounga_leonina,Mirounga_angustirostris,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.16621	-4757.145865	83	1	0.16671	-4758.27922	83	0.0001	0.1667	-4756.599684	84	0.295948458011442	0.066835721894902
Carnivora	F1x4	Ailuropoda_melanoleuca	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_rufus,Lynx_canadensis,Prionailurus_bengalensis,Prionailurus_viverrinus,Felis_catus,Leopardus_geoffroyi,Neofelis_nebulosa,Panthera_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus,Lutra_lutra,Enhydra_lutris,Lontra_canadensis,Mustela_putorius,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Leptonychotes_weddellii,Mirounga_leonina,Mirounga_angustirostris,Neomonachus_schauinslandi,Ursus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.27833	-4817.604517	83	1	0.2697	-4814.587353	83	1.91185	0.26918	-4814.326807	84	0.010456515493859	0.470376237273707
Carnivora	F3x4	Ailuropoda_melanoleuca	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_rufus,Lynx_canadensis,Prionailurus_bengalensis,Prionailurus_viverrinus,Felis_catus,Leopardus_geoffroyi,Neofelis_nebulosa,Panthera_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus,Lutra_lutra,Enhydra_lutris,Lontra_canadensis,Mustela_putorius,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus,Callorhinus_ursinus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Leptonychotes_weddellii,Mirounga_leonina,Mirounga_angustirostris,Neomonachus_schauinslandi,Ursus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.16621	-4757.145865	83	1	0.1614	-4755.439059	83	0.56711	0.16188	-4755.188383	84	0.047858040362794	0.478906666768997
Carnivora	F1x4	Callorhinus_ursinus	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_rufus,Lynx_canadensis,Prionailurus_bengalensis,Prionailurus_viverrinus,Felis_catus,Leopardus_geoffroyi,Neofelis_nebulosa,Panthera_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus,Lutra_lutra,Enhydra_lutris,Lontra_canadensis,Mustela_putorius,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Leptonychotes_weddellii,Mirounga_leonina,Mirounga_angustirostris,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.27833	-4817.604517	83	1	0.27962	-4819.224664	83	0.13111	0.27959	-4817.368136	84	0.49171925609461	0.053988458487294
Carnivora	F3x4	Callorhinus_ursinus	Suricata_suricatta,Hyaena_hyaena,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Lynx_rufus,Lynx_canadensis,Prionailurus_bengalensis,Prionailurus_viverrinus,Felis_catus,Leopardus_geoffroyi,Neofelis_nebulosa,Panthera_tigris,Panthera_leo,Panthera_pardus,Panthera_uncia,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Canis_lupus,Lutra_lutra,Enhydra_lutris,Lontra_canadensis,Mustela_putorius,Mustela_erminea,Neogale_vison,Meles_meles,Odobenus_rosmarus,Eumetopias_jubatus,Zalophus_californianus,Halichoerus_grypus,Phoca_vitulina,Leptonychotes_weddellii,Mirounga_leonina,Mirounga_angustirostris,Neomonachus_schauinslandi,Ailuropoda_melanoleuca,Ursus_thibetanus,Ursus_americanus,Ursus_arctos,Ursus_maritimus	0.16621	-4757.145865	83	1	0.16683	-4759.604982	83	0.08985	0.16682	-4756.990463	84	0.577187237425442	0.022212814680345
